0.003101	144
0.031692	288
0.049874	432
0.074270	576
0.118203	720
0.140342	864
0.153514	1008
0.167379	1152
0.177792	1296
0.203147	1440
0.219938	1584
0.231148	1728
0.250604	1872
0.271013	2016
0.283175	2160
0.292934	2304
0.305977	2448
0.317503	2592
0.327578	2736
0.373722	2880
0.407249	3024
0.418056	3168
0.499797	3312
0.510879	3456
0.521660	3600
0.533923	3744
0.549715	3888
0.578757	4032
2.509952	4176
2.524158	4320
2.544909	4464
2.566413	4608
2.598999	4752
2.611387	4896
2.625976	5040
2.652229	5184
2.720655	5328
2.739257	5472
2.998455	5616
3.013537	5760
3.244681	5904
3.261213	6048
3.273905	6192
3.293558	6336
3.307190	6480
3.320369	6624
3.348367	6768
3.365960	6912
3.379794	7056
3.393693	7200
3.407378	7344
3.478449	7488
3.500941	7632
3.581381	7776
3.630899	7920
3.643586	8064
3.654526	8208
3.664527	8352
3.684180	8496
3.722414	8640
3.773755	8784
3.807620	8928
3.819674	9072
3.833356	9216
3.887965	9360
3.901857	9504
3.912279	9648
3.926288	9792
3.970296	9936
3.980801	10080
3.998401	10224
4.010940	10368
4.128575	10512
4.144034	10656
4.168768	10800
4.179390	10944
4.193442	11088
4.205668	11232
4.228563	11376
4.290185	11520
4.389121	11664
4.399369	11808
4.416966	11952
4.431008	12096
4.442967	12240
4.455202	12384
4.471150	12528
4.488288	12672
4.575919	12816
4.586481	12960
4.605444	13104
4.616556	13248
4.641980	13392
4.654733	13536
5.900401	13680
6.034874	13824
6.094729	13968
6.105759	14112
6.119467	14256
6.130310	14400
6.148432	14544
6.160919	14688
6.180131	14832
6.223719	14976
6.250334	15120
6.260716	15264
6.358079	15408
6.373854	15552
6.387579	15696
6.398189	15840
6.414234	15984
6.427705	16128
6.439263	16272
6.470660	16416
6.482435	16560
6.492994	16704
6.508474	16848
6.520065	16992
6.536198	17136
6.547423	17280
6.559204	17424
6.570102	17568
6.581020	17712
6.590946	17856
6.601210	18000
6.611163	18144
6.619741	18288
6.636460	18432
6.652301	18576
6.739974	18720
9.074109	18864
9.088293	19008
9.099456	19152
9.129163	19296
9.142785	19440
9.154919	19584
9.178333	19728
9.250706	19872
9.261444	20016
9.286245	20160
9.300333	20304
9.312907	20448
9.328893	20592
9.347332	20736
9.361742	20880
9.373009	21024
9.385042	21168
9.399209	21312
9.425376	21456
9.436191	21600
9.446540	21744
9.642617	21888
9.653410	22032
9.663476	22176
9.673914	22320
9.696441	22464
9.714903	22608
9.727380	22752
9.743722	22896
9.765105	23040
9.783196	23184
9.804850	23328
9.841432	23472
9.856360	23616
9.867567	23760
9.888621	23904
9.914784	24048
9.938438	24192
9.947486	24336
9.958058	24480
9.970862	24624
9.990835	24768
10.002476	24912
10.079134	25056
10.094734	25200
10.104599	25344
10.115094	25488
10.127830	25632
10.158901	25776
10.198145	25920
10.209859	26064
10.220781	26208
10.230296	26352
10.245441	26496
10.256100	26640
10.269179	26784
10.282673	26928
10.305715	27072
10.318193	27216
10.361969	27360
10.376899	27504
10.388603	27648
10.399410	27792
10.409768	27936
10.440735	28080
10.543413	28224
10.554722	28368
10.573774	28512
10.586595	28656
10.599009	28800
10.612620	28944
10.623847	29088
10.637749	29232
10.674364	29376
10.692610	29520
10.717015	29664
10.727170	29808
10.745492	29952
10.759564	30096
10.771871	30240
10.781677	30384
10.799268	30528
10.810874	30672
10.825606	30816
10.887041	30960
10.896232	31104
10.906325	31248
10.918005	31392
10.934229	31536
10.944105	31680
10.953623	31824
10.989701	31968
11.016524	32112
11.041683	32256
11.055109	32400
11.072615	32544
11.081720	32688
11.205051	32832
11.217607	32976
11.286800	33120
11.301153	33264
11.316403	33408
11.326870	33552
11.337416	33696
11.346926	33840
11.356665	33984
11.367670	34128
11.400262	34272
11.411339	34416
11.421490	34560
11.444301	34704
11.464562	34848
11.513133	34992
11.528169	35136
11.547672	35280
11.557238	35424
11.567701	35568
11.577116	35712
11.587303	35856
11.696696	36000
11.712508	36144
11.723639	36288
11.738049	36432
11.750171	36576
11.762724	36720
11.789740	36864
11.811791	37008
11.837488	37152
11.859285	37296
11.868591	37440
11.876826	37584
11.887592	37728
11.906610	37872
11.917755	38016
11.927582	38160
11.950894	38304
11.969179	38448
11.990439	38592
12.003024	38736
12.016450	38880
12.043049	39024
12.053524	39168
12.082931	39312
12.091313	39456
12.118030	39600
12.130061	39744
12.153714	39888
12.163952	40032
12.199686	40176
12.217403	40320
12.227595	40464
12.253774	40608
12.282212	40752
12.508330	40896
12.519410	41040
12.590296	41184
12.601311	41328
12.610970	41472
12.621017	41616
12.633332	41760
12.700072	41904
12.716202	42048
12.743528	42192
12.756262	42336
12.769039	42480
12.779198	42624
12.806399	42768
12.819789	42912
12.838801	43056
12.851676	43200
12.867534	43344
12.891777	43488
12.905969	43632
12.930014	43776
12.947749	43920
12.959565	44064
12.969285	44208
12.990381	44352
13.000298	44496
13.010304	44640
13.023622	44784
13.045324	44928
13.093713	45072
13.116710	45216
13.158088	45360
13.173498	45504
13.239293	45648
13.250285	45792
13.280171	45936
13.291655	46080
13.315316	46224
13.335875	46368
13.350889	46512
13.363024	46656
13.372989	46800
13.384061	46944
13.411958	47088
13.424080	47232
13.435027	47376
13.445902	47520
13.475466	47664
13.491387	47808
13.502491	47952
13.512406	48096
13.533655	48240
13.566609	48384
13.578506	48528
13.587039	48672
13.596067	48816
13.611687	48960
13.627647	49104
13.637825	49248
13.647418	49392
13.657402	49536
13.689498	49680
13.706979	49824
13.717223	49968
13.742798	50112
13.752275	50256
13.765602	50400
13.778601	50544
13.795882	50688
13.815528	50832
13.828603	50976
13.852789	51120
13.862128	51264
13.919542	51408
14.005648	51552
14.019561	51696
14.039445	51840
14.061533	51984
14.110792	52128
14.120786	52272
14.129825	52416
14.146462	52560
14.166295	52704
14.177860	52848
14.188055	52992
14.203895	53136
14.242161	53280
14.329288	53424
14.351699	53568
14.363206	53712
14.379244	53856
14.388996	54000
14.624257	54144
14.642616	54288
14.652187	54432
14.666256	54576
14.678459	54720
14.694830	54864
14.712865	55008
14.726093	55152
14.767072	55296
14.779257	55440
14.801637	55584
14.810706	55728
14.827385	55872
14.845635	56016
14.959004	56160
14.975472	56304
14.989457	56448
14.999344	56592
15.014321	56736
15.025264	56880
15.068244	57024
15.080483	57168
15.105500	57312
15.194248	57456
15.205133	57600
15.227082	57744
15.238015	57888
15.271921	58032
15.283650	58176
15.317489	58320
15.344768	58464
15.355093	58608
15.364778	58752
15.547765	58896
15.558837	59040
15.574778	59184
15.728305	59328
15.756117	59472
15.765140	59616
15.796110	59760
15.816938	59904
15.829619	60048
15.844256	60192
15.870329	60336
15.881275	60480
16.089640	60624
16.099088	60768
16.119892	60912
16.128482	61056
16.138012	61200
16.148512	61344
16.158326	61488
16.221146	61632
16.236296	61776
16.251344	61920
16.277184	62064
16.287192	62208
16.297055	62352
16.312618	62496
16.323194	62640
16.333360	62784
16.342494	62928
16.353155	63072
16.362825	63216
16.374836	63360
16.386961	63504
16.397689	63648
16.409042	63792
16.424506	63936
16.476045	64080
16.486242	64224
16.495500	64368
16.519179	64512
16.558930	64656
16.572146	64800
16.588197	64944
16.605961	65088
16.618132	65232
16.630579	65376
16.643431	65520
16.664874	65664
16.674176	65808
16.684297	65952
16.693311	66096
16.710473	66240
16.863985	66384
16.889061	66528
16.906925	66672
16.923326	66816
16.944082	66960
17.075687	67104
17.086944	67248
17.102393	67392
17.111624	67536
17.147262	67680
17.159718	67824
17.169691	67968
17.192906	68112
17.206915	68256
17.224898	68400
17.238135	68544
17.253999	68688
17.266790	68832
17.276949	68976
17.290027	69120
17.300078	69264
17.317260	69408
17.335343	69552
17.349013	69696
17.363032	69840
17.378702	69984
17.395038	70128
17.408671	70272
17.419601	70416
17.430702	70560
17.456194	70704
17.486053	70848
17.508938	70992
17.522711	71136
17.535667	71280
17.549477	71424
17.560394	71568
17.570162	71712
17.596255	71856
17.606448	72000
17.615849	72144
17.675280	72288
17.685673	72432
17.708757	72576
17.736933	72720
17.746820	72864
17.758124	73008
17.785710	73152
17.803353	73296
17.820878	73440
17.829925	73584
17.868523	73728
17.893468	73872
17.902438	74016
17.941235	74160
17.956640	74304
18.025635	74448
18.049956	74592
18.067373	74736
18.079301	74880
18.091978	75024
18.101980	75168
18.173737	75312
18.190577	75456
18.204414	75600
18.216805	75744
18.229478	75888
18.246036	76032
18.727396	76176
18.747931	76320
18.757847	76464
18.773005	76608
18.786176	76752
18.797174	76896
18.825273	77040
18.877485	77184
18.887146	77328
18.967530	77472
18.986742	77616
18.997579	77760
19.011608	77904
19.035058	78048
19.045524	78192
19.092177	78336
19.106951	78480
19.125844	78624
19.139136	78768
19.149115	78912
19.539687	79056
19.608974	79200
19.618784	79344
19.627770	79488
19.678003	79632
19.695071	79776
19.713199	79920
19.722471	80064
19.733897	80208
19.742576	80352
19.779930	80496
19.793259	80640
19.803365	80784
19.821555	80928
19.832352	81072
19.852639	81216
19.870341	81360
19.880641	81504
19.890847	81648
19.908610	81792
19.934317	81936
19.950976	82080
19.969777	82224
19.998430	82368
20.017727	82512
20.034446	82656
20.045691	82800
20.055982	82944
20.073669	83088
20.082990	83232
20.118616	83376
20.129300	83520
20.139490	83664
20.148912	83808
20.181461	83952
20.194154	84096
20.204774	84240
20.217521	84384
20.433940	84528
20.460208	84672
20.472844	84816
20.482737	84960
20.492481	85104
20.737853	85248
20.749036	85392
20.765012	85536
20.783109	85680
20.802035	85824
20.814572	85968
